# 新数据集：红移z < 0.2 的 Ia 型超新星
# 列定义：
# 第一列：红移 z
# 第二列：距离模数 μ (星等)
# 第三列：距离模数误差 σ_μ (星等)
# 数据来源: Amanullah et al. (The Supernova Cosmology Project), Ap.J., 2010.
# --------------------------------------------------------------------
# 红移 z      距离模数 μ      距离模数误差 σ_μ
# --------------------------------------------------------------------
0.0329	35.9289937858	0.162681757891
0.023	35.066402753	0.179840694371
0.015	34.3704032433	0.211404589303
0.0321	35.8655549482	0.166296974492
0.0643	37.1708016197	0.158132776968
0.032	35.8135243381	0.186494110705
0.0209	34.6890069038	0.187650195008
0.0219	34.8412253332	0.181514604995
0.032	35.5819126039	0.165934850147
0.0151	34.5091434423	0.207587590171
0.0192	34.4813665248	0.190576794911
0.0266	35.3141855009	0.170306255652
0.0377	35.7917282129	0.290373531881
0.0247	34.9096518953	0.174379321042
0.0242	35.197313794	0.172887454113
0.0366	35.969795049	0.16122683881
0.0229	35.130731713	0.175847772194
0.0312	35.880989798	0.166284241086
0.015	34.0863548459	0.207266601483
0.0341	35.7604333404	0.170422924262
0.0251	34.9393048575	0.171895520078
0.0189	34.3767780517	0.20380344245
0.065	37.3262250234	0.120378117628
0.147	39.5592698132	0.121080634003
0.13	38.9057647374	0.135784293243
0.104	38.5020998563	0.12064387065
0.045	36.393636275	0.127260196442
0.114	38.5632028326	0.120017551192
0.147	39.0624777172	0.126442356391
0.087	37.9849524764	0.117239118491
0.119	38.5741014523	0.114480614211
0.183	39.6049215973	0.120171462823
0.143	39.2819503516	0.12033040226
0.153	39.1872750155	0.114718538439
0.095	38.1877012201	0.118788973643
0.195	39.9663270466	0.127181263793
0.148	39.3027549618	0.112499009039
0.181	39.6471841809	0.116442235995
0.193	40.0333916493	0.121960815999
0.118	38.7531726515	0.114590986149
0.143	39.1375855648	0.114524011818
0.162	39.3037024249	0.119565350744
0.124	38.8075567467	0.122100457699
0.127	38.7165439115	0.120227176144
0.174	39.5156068266	0.114282533804
0.165	39.4205055796	0.113957220599
0.108	38.6596242466	0.118564236278
0.161	39.3773509139	0.115619678811
0.087	37.9819349544	0.113367509506
0.063	37.1535798244	0.116292465656
0.156	39.3285968248	0.116301202618
0.146	39.3150656135	0.113634577753
0.175	39.5466952992	0.129902757627
0.117	38.7723677225	0.113090217803
0.121	38.7645868009	0.111553736186
0.156	39.3526221585	0.112833879905
0.179	40.0988547901	0.125612605347
0.13	38.8646925888	0.110314772736
0.172	39.4855106255	0.117223091751
0.187	39.8366280383	0.12145112418
0.067	37.3759156237	0.118306255874
0.19	39.7779949203	0.120475217309
0.125	38.7102646797	0.11193654747
0.184	39.8151415007	0.114893026219
0.09	37.8397856085	0.118243252284
0.181	39.7491170234	0.117868646113
0.094	38.2966544602	0.115343190964
0.11	38.6660439788	0.120481707591
0.087	38.0070616987	0.118814561252
0.198	39.9334159336	0.13579473086
0.128	38.9203810159	0.124812931046
0.191	39.9496020384	0.120534772995
0.094	38.1541733477	0.119858620288
0.185	39.7133625937	0.124767998966
0.116	38.7000698518	0.114183512043
0.145	39.1892893551	0.117222451448
0.178	39.4462680572	0.243792731173
0.186	39.7205596334	0.197085550242
0.159	39.4107379798	0.246358907571
0.181	39.6956112205	0.229723298662
